data,turno,premio1,premio2,premio3,premio4,premio5,premio6,premio7,premio8,premio9,premio10
16/11/2021,Tarde,9991,7504,0987,3459,2905,0226,1387,5246,0902,2729
16/11/2021,Manhã,1241,8173,4636,5730,4147,1194,8137,5068,8580,3370
15/11/2021,Noite,7592,2519,1695,5064,3826,7526,4747,1811,1010,0420
15/11/2021,Tarde,0765,6302,3382,4694,7351,7021,9722,3879,2084,4356
15/11/2021,Manhã,7955,9181,2284,5484,3789,9175,3189,0719,7674,9030
13/11/2021,Noite,9034,8297,6507,7089,8931,9301,2985,2763,8371,5235
13/11/2021,Tarde,2808,3343,7942,2810,5349,1578,6723,5920,7440,6909
13/11/2021,Manhã,4603,5896,2815,1700,6892,3325,1737,5229,5209,3050
12/11/2021,Noite,0708,9844,2687,1020,6766,7288,1418,3289,7168,2378
12/11/2021,Tarde,6076,9781,8940,2861,7996,7308,1051,8461,3716,6110
12/11/2021,Manhã,5704,3488,8173,6450,8627,3546,4914,9439,2648,6989
11/11/2021,Noite,9956,7246,9953,1546,8216,7705,3076,8155,6668,4718
11/11/2021,Tarde,0416,5729,1102,9118,6981,2968,5965,2354,5985,8296
11/11/2021,Manhã,7484,0365,9644,6343,5245,9366,9482,5357,9153,3097
10/11/2021,Noite,0606,4367,4849,9728,9374,2584,1025,1137,0673,7655
10/11/2021,Tarde,6466,8120,0143,8300,6108,3976,3581,3424,2803,2237
10/11/2021,Manhã,1732,9372,5239,8936,1839,5295,4137,6523,1630,2324
09/11/2021,Noite,0804,9544,1372,3195,7958,1122,1821,3849,2086,8630
09/11/2021,Tarde,7241,6482,8423,8306,0131,8277,2432,2235,6943,1174
09/11/2021,Manhã,9474,4923,5771,1465,5612,4048,7241,6733,5707,3501
08/11/2021,Noite,7946,1383,1147,6127,8717,2931,9937,1241,0538,2002
08/11/2021,Tarde,6307,5417,4085,5540,1448,7796,8505,9589,3380,0332
08/11/2021,Manhã,6833,6881,2970,4126,3558,9800,9554,0966,6360,9520
06/11/2021,Noite,5832,5353,8621,5939,6519,6406,3911,5682,6432,9507
06/11/2021,Noite,5832,5353,8621,5939,6519,6406,3911,5682,6432,9507
06/11/2021,Tarde,3761,9164,7203,2117,7616,5307,5076,3193,7319,9193
06/11/2021,Manhã,2309,1265,2900,0271,6751,8122,6308,0420,7898,4334
05/11/2021,Noite,9760,4227,0504,4286,7028,7324,7682,4841,3060,7596
05/11/2021,Tarde,8414,4711,0430,9135,7811,9426,7139,9050,0977,0509
05/11/2021,Manhã,9329,5918,6027,6751,5330,1412,5818,0319,5680,4025
04/11/2021,Noite,5167,4896,6331,2916,9774,3076,7979,3495,9523,7051
04/11/2021,Tarde,2156,6286,9623,7329,3769,5694,1417,8327,2605,1345
04/11/2021,Manhã,5642,4403,1051,5071,4870,8379,3063,0937,1826,4290
03/11/2021,Noite,0587,6876,1207,1245,3176,4802,5589,9337,7541,3697
03/11/2021,Tarde,5596,9806,4338,7564,2357,8011,5548,8799,3297,8691
03/11/2021,Manhã,9955,7843,8545,3115,5638,9985,7141,9454,9786,8731
02/11/2021,Noite,7920,5106,0067,7027,4171,7141,7987,7603,2101,3357
02/11/2021,Tarde,4239,0644,5644,3005,8767,5728,1086,5070,1891,0449
02/11/2021,Manhã,2501,7593,2568,1736,6137,5047,9011,0552,4504,9985
01/11/2021,Noite,2824,5929,8764,0856,4035,9768,6261,4120,2581,4956
01/11/2021,Tarde,0750,0420,6672,5936,1233,6547,8501,4629,7161,9525
01/11/2021,Manhã,5390,6006,1513,6151,9924,0074,8313,5172,6150,2917
30/10/2021,Noite,0906,3975,5332,4387,8714,7700,3938,7956,8141,0340
30/10/2021,Tarde,0651,3889,1108,3609,2773,2247,0430,7349,8518,2397
30/10/2021,Manhã,6646,8925,8679,5118,4671,4748,2981,5505,3322,0951
29/10/2021,Noite,3712,5005,3338,5469,3199,2036,9127,5226,1031,4181
29/10/2021,Tarde,7429,0789,3702,8251,8411,3143,5000,4205,0551,5390
29/10/2021,Manhã,2095,1316,2400,2314,6255,4627,7855,1891,5453,9403
28/10/2021,Noite,3454,6787,0115,8027,2101,7741,8369,3595,3988,4778
28/10/2021,Tarde,3963,3825,9665,1335,7082,1787,1774,8765,4098,8804
28/10/2021,Manhã,4190,3063,3660,4485,3312,0740,7385,3085,6809,9321
27/10/2021,Noite,1472,7468,5434,1412,2924,2355,0229,8796,0724,1506
27/10/2021,Tarde,5978,5761,7789,6527,5217,5584,0996,8650,0410,0184
27/10/2021,Manhã,0851,7259,5257,4291,2379,5395,8637,3591,9082,6352
26/10/2021,Noite,0519,3409,7831,7522,2966,5125,1958,7119,2398,2402
26/10/2021,Noite,0519,3409,7831,7522,2966,5125,1958,7119,2398,2402
26/10/2021,Tarde,1039,2859,0417,1476,9879,7869,3615,7642,6990,5196
26/10/2021,Manhã,0168,7061,1666,6441,2201,6169,2386,4865,4186,7736
25/10/2021,Noite,6941,3965,7318,3211,3836,0601,4315,2390,1524,9098
25/10/2021,Tarde,6901,4505,6625,7310,3380,9233,2982,9997,0549,5777
25/10/2021,Manhã,2806,9547,8754,6442,8302,3944,2797,1873,8243,0344
23/10/2021,Noite,1849,8181,5060,6691,6651,7631,7666,0512,8126,5184
23/10/2021,Tarde,2251,5380,4048,5344,8849,2050,9789,7353,2383,5138
23/10/2021,Manhã,3534,6727,8905,9545,6107,8712,7789,5381,2476,7213
22/10/2021,Noite,2134,0862,1615,2405,0634,2851,9379,0273,3423,8652
22/10/2021,Tarde,1614,5935,2404,4612,6668,7151,6386,5634,0714,4056
22/10/2021,Manhã,5320,6187,4921,2133,6007,3950,6550,6268,9674,8838
21/10/2021,Noite,1697,8112,6401,0594,1753,6790,7053,8837,2990,8725
21/10/2021,Tarde,3393,1032,3054,9296,1413,8317,9534,3057,5867,8818
21/10/2021,Manhã,6305,0532,3226,9913,1837,3951,7047,5022,3542,9470
20/10/2021,Noite,0082,2865,3189,5621,1867,2139,5764,3903,5026,7176
20/10/2021,Tarde,7877,5516,0183,6461,6852,4010,8322,6008,9586,5288
20/10/2021,Manhã,7158,6024,5932,9935,1653,7414,9995,3841,2300,2345
19/10/2021,Noite,6456,5957,2699,4281,9101,0106,6342,0082,9917,8329
19/10/2021,Tarde,3026,5542,5284,2970,8623,3366,4372,2255,0692,2687
19/10/2021,Manhã,0608,9204,5794,5223,0773,2714,5192,3381,3519,1004
18/10/2021,Noite,2147,6728,9716,5500,1955,0739,8581,2730,0410,4395
18/10/2021,Tarde,8030,0457,3676,5614,1998,2040,9920,4823,9742,8846
18/10/2021,Manhã,6900,5230,1137,9458,8251,6338,8635,4669,1194,6685
16/10/2021,Noite,1621,5602,3707,4520,7974,6370,5740,9628,5552,1392
16/10/2021,Tarde,5284,8419,6757,5793,4774,0896,2201,3748,5038,2803
16/10/2021,Manhã,1536,9525,9718,9180,1544,2895,6561,6974,0721,8967
15/10/2021,Noite,4281,1086,0139,7195,5870,8634,9918,7593,7460,9946
15/10/2021,Tarde,3432,3432,9232,7920,4911,5680,1588,4167,3163,3474
14/10/2021,Noite,3819,5524,5092,8988,5118,0705,0989,7404,3151,0250
14/10/2021,Tarde,1013,1983,4314,5948,6356,9807,6422,9212,5586,8580
14/10/2021,Tarde,1013,1983,4314,5948,6356,9807,6422,9212,5586,8580
13/10/2021,Noite,9195,0329,0749,0364,0176,3883,6461,1866,1682,2861
13/10/2021,Tarde,5152,5257,6643,8484,6525,7018,9296,9837,4878,4505
12/10/2021,Noite,6878,2098,0586,4165,4872,1272,0711,5086,3783,7668
12/10/2021,Tarde,8541,2288,7859,7551,4729,0290,4995,3227,1473,0302
11/10/2021,Noite,3661,7203,5732,9549,8601,7527,8807,5494,4181,1872
11/10/2021,Tarde,3908,9981,1194,9736,9539,5661,9628,3635,6356,4768
09/10/2021,Noite,3341,1227,7463,5411,5025,1536,8593,2914,8273,5073
09/10/2021,Manhã,3711,1258,5808,7341,0873,9731,7521,0857,4895,3045
08/10/2021,Noite,4383,3996,9159,2720,8008,2200,4815,2743,0169,8851
08/10/2021,Tarde,6494,6093,1749,2335,6489,9451,1612,2869,4953,1265
07/10/2021,Noite,5679,4525,4989,4057,7357,6466,9309,6292,0159,6501
07/10/2021,Tarde,7336,5110,0741,0064,0412,3859,5589,9576,0866,8869
06/10/2021,Noite,0535,5010,6219,5787,5101,3528,2365,0209,9754,6373
06/10/2021,Tarde,8030,8982,9294,8700,2749,4756,6913,9551,8704,0963
05/10/2021,Noite,8434,8260,2593,7016,5302,9614,4492,0559,4252,2304
05/10/2021,Tarde,2942,1689,7063,6304,5867,9952,1397,7338,1901,6475
04/10/2021,Noite,1737,9276,8096,9647,0253,4116,0984,4603,3268,8773
04/10/2021,Tarde,0032,2758,1874,6533,8536,0158,4067,0895,7925,7733
02/10/2021,Noite,2066,6761,0552,2950,4260,3003,2160,1132,7101,9756
02/10/2021,Tarde,4788,7609,3819,3237,8201,8630,8564,5890,3322,1097
02/10/2021,Manhã,5850,6536,5917,6326,1065,9081,7141,0550,9328,7643
01/10/2021,Noite,6848,5486,9217,0865,4926,4807,0828,9261,7452,1980
01/10/2021,Tarde,2488,1679,7122,1242,7843,3248,5745,1609,4771,8740
30/09/2021,Noite,3417,9468,0972,9077,2816,9149,5503,8201,1162,4073
30/09/2021,Tarde,4393,0205,4288,9897,9722,1345,0757,3112,6788,7673
29/09/2021,Noite,9284,3934,8855,8347,2637,6232,6675,9868,1760,1635
29/09/2021,Tarde,1216,0692,8847,6147,4986,7824,7852,1179,4570,1071
28/09/2021,Noite,3909,1238,2966,6683,6266,3064,6934,9016,9003,6438
28/09/2021,Tarde,2203,6369,4923,9877,4886,4372,7691,9689,1242,2120
27/09/2021,Noite,6419,7739,5375,2760,3174,1683,3077,7628,9262,4568
27/09/2021,Noite,6419,7739,5375,2760,3174,1683,3077,7628,9262,4568
27/09/2021,Tarde,7518,1060,6823,1392,3741,9777,6366,6873,1159,4620
25/09/2021,Noite,7843,9393,9336,2035,2461,4398,5244,0250,6672,9234
25/09/2021,Tarde,3123,0749,7751,4666,6628,6052,6658,9657,5044,8261
25/09/2021,Manhã,1520,7680,5657,3968,1924,3418,1531,9955,3324,7316
24/09/2021,Noite,0676,9088,7366,8500,0855,8382,2863,1138,7898,1560
24/09/2021,Tarde,6517,3221,6940,7650,1342,0268,6287,6221,5202,9163
23/09/2021,Noite,9151,6785,1977,0117,5903,5429,6316,3270,9805,3513
23/09/2021,Tarde,3712,7516,6841,7654,2857,2899,1256,8331,0509,5334
22/09/2021,Noite,4058,5952,7109,4288,9176,3459,2486,0557,1051,3634
22/09/2021,Tarde,1179,0699,9183,9609,1693,4531,4545,0679,9961,4991
21/09/2021,Noite,2701,9930,9566,7420,6798,3192,2742,7718,6318,0521
21/09/2021,Tarde,4416,8530,8096,7591,8417,0197,9106,3331,9862,7730
20/09/2021,Noite,6184,0996,8727,9632,6875,3520,8924,2347,1619,6907
20/09/2021,Tarde,6234,1403,8315,6660,3886,9858,2137,1184,4225,9222
18/09/2021,Noite,6628,3761,7596,6944,7026,2193,2737,1847,2200,9871
18/09/2021,Tarde,0732,3403,1298,8454,0325,1852,1498,0733,9581,0484
18/09/2021,Manhã,3115,5456,8228,3632,0995,1694,6175,4418,5526,8708
17/09/2021,Noite,2206,3802,4687,8304,3121,8930,6160,0554,3868,9001
17/09/2021,Tarde,8310,9418,1375,3766,9858,6678,4154,0123,7918,6647
16/09/2021,Noite,7470,2979,6265,1712,0716,5904,7886,9066,1095,2358
16/09/2021,Tarde,1837,1707,3683,0718,9843,2349,1850,9969,8201,3760
15/09/2021,Noite,5103,0937,4765,8294,9937,3746,3713,8922,5610,6172
15/09/2021,Tarde,7911,9378,8847,9100,0805,1337,6619,7333,5189,6007
14/09/2021,Noite,6139,0830,4143,0010,8174,8851,6209,7292,4306,1097
14/09/2021,Tarde,5872,7640,0897,4036,3512,4715,9797,5236,1347,7246
13/09/2021,Noite,1782,0164,4895,2326,0456,6595,4255,1443,9596,7375
13/09/2021,Tarde,0294,3601,0461,5076,5035,4252,7572,7475,7980,3951
11/09/2021,Noite,1452,9568,5718,6036,9295,9571,8943,7321,8489,9303
11/09/2021,Tarde,8245,4791,2297,7117,2735,1351,2359,3213,5243,3467
11/09/2021,Manhã,0322,2494,5869,9168,8090,0531,0762,6524,0974,2729
11/09/2021,Manhã,0322,2494,5869,9168,8090,0531,0762,6524,0974,2729
10/09/2021,Noite,9062,7868,2873,5167,3525,5793,2754,2562,2858,2617
10/09/2021,Tarde,7212,8954,1042,6911,2242,3629,3869,5212,0846,3800
09/09/2021,Noite,4089,1481,8754,0678,0236,7895,6744,0475,6168,3096
09/09/2021,Tarde,8194,3526,2751,1808,3901,4986,3572,1975,8424,5610
08/09/2021,Noite,0841,2559,8965,3952,8613,4157,3545,5843,1451,0001
08/09/2021,Tarde,5699,3407,8068,8935,1889,1873,3509,7247,4331,0896
07/09/2021,Noite,4582,1865,3638,5477,1401,5055,5196,2790,6141,0741
07/09/2021,Tarde,8677,7853,5171,8853,5596,1975,7600,4725,3905,1069
06/09/2021,Noite,5610,3662,6651,9490,7710,6375,4147,4288,1824,4710
06/09/2021,Tarde,0065,0299,4598,9170,9330,3313,1821,3604,1671,5900
04/09/2021,Noite,8972,0239,8590,0919,5538,9010,9685,3577,8133,9860
04/09/2021,Tarde,9571,5491,2291,9025,1411,3641,4054,3884,5452,7551
04/09/2021,Manhã,4728,1975,2904,1404,8694,7170,8248,6063,7151,9319
03/09/2021,Noite,4381,1389,4369,3111,5784,5610,7130,2771,6898,5026
03/09/2021,Tarde,4301,9296,2081,4725,8070,0919,5873,8385,7634,8147
02/09/2021,Noite,2191,8996,5650,2656,2907,2387,4721,2322,8733,6764
02/09/2021,Tarde,0124,3685,1961,1242,8884,2862,4111,6719,0463,6613
01/09/2021,Noite,1166,1524,5733,4238,1519,8696,2532,3366,7457,0199
01/09/2021,Tarde,4683,9866,4791,7771,5100,4053,6384,7169,4664,5454
31/08/2021,Noite,1384,5455,2501,6464,1721,9180,0193,3382,0803,7876
31/08/2021,Tarde,8482,9829,9264,1815,3585,4521,0111,1397,9378,3650
30/08/2021,Tarde,3159,9435,5765,7797,5519,1419,2158,8134,3918,5254
30/08/2021,Noite,1782,5550,8123,0436,9311,9975,0808,6024,9645,2307
28/08/2021,Noite,8250,7979,2471,4194,1471,0697,2152,4572,4816,2308
28/08/2021,Tarde,0690,8937,7429,2375,6880,3882,5501,6655,3135,0230
28/08/2021,Manhã,1566,6306,3437,1999,9157,2330,7142,6140,8281,6302
27/08/2021,Noite,3494,5644,5692,9419,8160,6438,7483,7285,6102,1709
27/08/2021,Tarde,5483,9151,0569,4881,7917,3090,0732,6716,0055,6725
26/08/2021,Noite,0912,0885,1751,2935,3982,3495,8525,0055,0620,0108
26/08/2021,Tarde,7369,3569,8816,1412,1940,5724,1011,0397,7437,9086
26/08/2021,Tarde,7369,3569,8816,1412,1940,5724,1011,0397,7437,9086
25/08/2021,Noite,7063,7032,7506,3295,9314,2191,6946,1060,7328,1441
25/08/2021,25/08/2021,6634,8595,1158,1438,9033,6020,9316,2047,7542,1102
24/08/2021,Noite,6856,4197,4385,7107,3454,5243,6553,5543,7041,4307
24/08/2021,Tarde,7737,7324,4687,3501,8189,8083,9156,5287,0424,2535
23/08/2021,Noite,0342,5044,0253,7726,0757,7506,7908,2625,5541,5994
23/08/2021,Tarde,5519,7647,9691,0540,9941,2405,7988,1271,4642,8551
21/08/2021,Noite,1390,9874,0504,9508,0493,7335,2575,6081,7394,7601
21/08/2021,Tarde,0051,6290,6333,8381,1036,1451,1639,0643,9482,3453
21/08/2021,Manhã,9817,5504,5191,4845,6609,3234,1579,8048,9568,8888
20/08/2021,Noite,9546,2593,1470,2221,2584,1719,5277,1862,6356,2019
20/08/2021,Tarde,9129,8772,7152,8622,1801,3762,9131,4932,6873,2323
19/08/2021,Noite,3180,8880,6212,0240,5694,9167,6887,7524,5066,9584
19/08/2021,Tarde,5159,5558,4849,1094,2938,3021,5821,9885,6568,0328
18/08/2021,Noite,0678,1518,1428,0669,6382,1740,5757,5107,2837,3605
18/08/2021,Tarde,3143,4373,8168,3722,0953,9355,2186,0019,2804,2322
17/08/2021,Noite,0020,1333,7468,0594,0134,5058,4265,1944,5626,1240
17/08/2021,Tarde,9523,9646,7714,3541,0402,2088,8040,7828,5452,7716
16/08/2021,Noite,3387,9181,8671,5073,2672,7549,2209,7056,1893,6792
16/08/2021,Tarde,8123,6498,5448,8043,5125,7590,4204,2412,5581,5375
14/08/2021,Noite,8199,5417,9312,5567,9792,1578,4797,2673,4292,0971
14/08/2021,Tarde,9012,0580,1460,8690,4195,0863,4243,1371,1839,9362
14/08/2021,Manhã,5046,3792,7023,2899,7247,5260,9137,1129,4598,5322
13/08/2021,Noite,1283,3992,3452,6494,5863,6700,7859,8673,7667,2173
13/08/2021,Tarde,3029,7334,4444,3928,7675,4138,6799,7999,8762,5041
12/08/2021,Noite,2353,7854,1698,9575,1251,4374,1457,6950,8239,8179
12/08/2021,Tarde,6455,5300,5190,5530,1944,3088,6373,0221,4271,5749
11/08/2021,Noite,7749,5440,4638,7515,7739,1221,9634,3655,2065,2961
11/08/2021,Tarde,0445,7602,8837,8467,1393,2330,8347,5899,7163,4516
10/08/2021,Noite,1596,2416,1349,8896,4740,3412,2162,0832,7213,8705
10/08/2021,Tarde,0823,0276,6667,4929,4314,8729,2542,4854,3916,7339
10/08/2021,Tarde,0823,0276,6667,4929,4314,8729,2542,4854,3916,7339
09/08/2021,Noite,3497,8777,2116,6515,0412,0112,2178,1417,0510,7976
09/08/2021,Tarde,0135,8471,1115,6498,0714,7331,6249,1720,9473,6586
07/08/2021,Noite,8931,1515,1086,8763,5508,9147,2337,8098,3415,8628
07/08/2021,Tarde,8265,9880,4886,6779,7991,5480,8149,0035,6054,6121
07/08/2021,Manhã,7100,2793,9679,2992,3834,2676,7245,9181,9827,1546
06/08/2021,Noite,0643,9450,9341,6620,4780,7735,6951,1706,6639,9229
06/08/2021,Tarde,4633,9581,2144,5720,9475,7542,9506,9094,6465,1951
05/08/2021,Noite,6281,9807,6749,9497,6917,5632,5721,2523,6832,5828
05/08/2021,Tarde,1342,2038,2696,2153,6542,6661,1803,1315,6165,3868
04/08/2021,Noite,6378,8976,8545,1133,9893,4886,1268,6801,3991,7594
04/08/2021,Tarde,7176,9642,3937,5541,9474,1566,4173,8948,7375,9929
03/08/2021,Noite,2900,7325,3891,8571,5665,9137,8445,1099,9506,4996
03/08/2021,Tarde,8281,7565,4470,8969,9136,9012,5205,5644,5212,9923
02/08/2021,Noite,4778,6252,1858,8258,0763,9671,0749,0078,3524,1734
02/08/2021,Tarde,9604,7627,2750,8051,9397,7828,4882,2310,7303,5051
31/07/2021,Noite,2378,0873,2675,7294,8211,4556,6486,6549,7448,2395
31/07/2021,Tarde,2720,0063,1797,1671,2133,6119,5718,2716,0170,7577
31/07/2021,Manhã,7026,8971,5188,7839,9096,2017,1362,3365,7806,5615
30/07/2021,Noite,4401,8066,9902,3947,5384,8099,9127,6619,4014,1600
30/07/2021,Tarde,5429,5877,4186,2380,4018,6387,2279,3336,7813,8774
29/07/2021,Noite,2981,7228,6059,2631,7641,6365,1071,3796,5371,5622
29/07/2021,Tarde,5814,4410,1847,6850,0169,9561,9926,1870,9896,0781
28/07/2021,Extração,4906,4184,3778,1323,2489,6800,5223,1127,2211,2460
28/07/2021,Tarde,6137,8767,5020,9612,9531,0986,6000,9469,8520,1225
27/07/2021,Noite,0026,9135,0026,3355,0102,3795,6045,6340,4014,8395
27/07/2021,Tarde,9475,3480,3718,5723,3666,8786,1677,6641,4067,0526
26/07/2021,Noite,9062,9650,6302,2821,1461,3277,8267,3616,5030,6023
26/07/2021,Tarde,9064,9094,3550,8256,2012,6528,1584,5202,2927,7737
24/07/2021,Noite,6602,4416,8802,1279,8491,8641,6156,7293,0805,9695
24/07/2021,Tarde,6079,8512,9983,1223,4717,3087,9542,1816,9481,3069
24/07/2021,Tarde,6079,8512,9983,1223,4717,3087,9542,1816,9481,3069
24/07/2021,Manhã,9880,2939,8118,6354,7144,3776,0137,9416,6530,7183
23/07/2021,Extração,2039,4076,0379,5776,3765,0438,0676,8715,6911,0358
23/07/2021,-,0021,0191,4231,6694,0087,0897,4009,4365,6345,2295
22/07/2021,Extração,9026,4311,9998,6311,6240,1801,8699,2748,1235,1921
22/07/2021,Extração,7176,8172,9803,8638,6771,8695,8342,3121,5280,9603
21/07/2021,Extração,3987,5381,5558,5005,7498,1648,8937,8389,0936,0025
21/07/2021,-,9151,7959,1678,2543,3969,1302,7340,8136,0119,0879
20/07/2021,Extração,5917,6943,5470,3185,2796,2013,0318,5696,3397,9952
20/07/2021,-,4063,7425,9412,6404,4494,6564,7632,6831,3077,5061
19/07/2021,Extração,7704,9345,8333,7879,4349,0315,5914,5297,4108,0034
19/07/2021,Extração,0267,8585,0888,9340,2240,8710,2392,4253,3872,5238
17/07/2021,Extração,8141,5385,4197,4316,9257,8623,7899,4172,2358,0365
17/07/2021,Extração,6430,8242,3952,6794,9171,5792,5382,6283,5447,9929
16/07/2021,Extração,3837,8966,0999,9856,7876,6773,8462,7041,3642,7379
16/07/2021,Extração,6146,5314,2767,4333,9074,9702,5397,6005,0433,6687
15/07/2021,Extração,6423,1318,2569,8765,5275,3966,8969,0041,3989,3339
15/07/2021,Extração,1146,4373,4061,7318,6427,6253,3325,1998,1498,9686
14/07/2021,Extração,0415,0430,9246,7506,0335,6278,3289,2397,7729,9099
14/07/2021,-,5554,4646,7442,1667,8163,6514,2735,6442,8166,9467
13/07/2021,Extração,6428,0430,3832,0572,5514,8866,3152,1925,7073,6504
13/07/2021,-,9851,4042,1505,0558,4313,0953,9484,6509,9814,0669
12/07/2021,,8843,3412,7283,9856,0422,4747,5629,0883,4213,0509
12/07/2021,-,4044,0258,1588,2768,5332,5786,1461,8757,1122,5863
10/07/2021,Extração,6109,1114,6638,1017,1945,0536,8108,4136,7903,8829
10/07/2021,Extração,4888,2336,4578,6843,1124,5988,7904,4955,5225,2816
09/07/2021,Extração,4116,8726,9123,2115,3078,4434,7920,5206,0212,0250
09/07/2021,-,9521,4568,3871,9915,9778,7531,6893,9428,9240,6825
08/07/2021,-,1669,6854,2808,6008,5956,6799,1939,5846,3963,6306
08/07/2021,Extração,8826,2569,7666,9280,9305,2475,0608,3754,7456,5499
07/07/2021,Extração,7994,4807,5515,2272,1290,4275,6741,9309,5614,5312
07/07/2021,Extração,7994,4807,5515,2272,1290,4275,6741,9309,5614,5312
07/07/2021,-,2697,4154,6795,6715,1478,6368,9434,7034,8719,1548
06/07/2021,Extração,1578,5672,0278,8602,8370,3225,2234,5587,4297,0832
06/07/2021,-,1373,1160,1963,2988,0589,8575,4325,4951,7274,4069
05/07/2021,Extração,0967,5738,7435,4749,0892,5186,4401,0322,1881,9928
05/07/2021,,9444,7556,6911,0544,2288,8742,4455,2076,1781,8663
03/07/2021,Extração,2577,2303,3744,8333,5157,3385,8602,4126,1823,6699
03/07/2021,Extração,6402,9196,0177,7593,3297,5845,7144,7158,7786,5020
02/07/2021,Extração,0546,5295,4336,2452,6124,0690,1294,4089,8073,6249
02/07/2021,-,6858,1907,0058,1614,7086,2627,5830,9740,0423,1367
01/07/2021,Extração,5748,9747,0072,3672,5611,5233,1982,9538,1437,3022
01/07/2021,-,0536,3974,0694,2403,9460,0584,1158,0510,9319,7667
30/06/2021,,9146,9691,2135,4256,2047,0095,7067,9303,0443,4623
30/06/2021,-,4532,1473,5090,0135,1683,3792,8455,7778,6025,9310
29/06/2021,Extração,8303,1713,5790,1157,8134,2836,5082,2868,4384,5854
29/06/2021,Extração,8758,3720,9777,7463,0420,0170,6548,7057,9983,4132
28/06/2021,Extração,7015,2117,4486,4446,9591,2558,6938,5772,7088,5447
28/06/2021,Extração,4076,8635,2289,5097,7695,2710,1457,6512,0578,9607
26/06/2021,Extração,7032,9031,9710,4876,5050,4930,7818,9583,2362,4402
26/06/2021,Extração,2560,3959,1786,2491,8810,2603,2405,3649,0847,0104
25/06/2021,-,7230,8409,1764,0248,7129,6175,2209,3660,5105,4075
25/06/2021,-,7432,4979,0835,5910,4292,1088,6706,6617,5598,4912
24/06/2021,Extração,1939,4734,9764,7970,0742,2293,4977,2154,8620,1182
24/06/2021,Extração,7312,1355,8371,9941,1200,0643,5448,4564,2778,5355
23/06/2021,Extração,4238,6259,0434,5163,1788,3943,0277,1236,1720,7736
23/06/2021,Extração,1073,0870,6027,1093,5271,7113,7436,0647,7348,3580
22/06/2021,Extração,8116,7200,9041,3501,5278,6433,5092,5924,1159,1156
22/06/2021,-,9811,7740,6932,8487,9786,4679,9721,1959,2686,3894
21/06/2021,Extração,2710,9901,6905,1900,7035,0766,2480,1291,7367,0869
21/06/2021,Extração,9263,6976,0741,9098,4334,4955,9055,2084,0763,0246
19/06/2021,Extração,3995,9679,4388,4772,4228,1140,2429,6849,0250,6003
19/06/2021,Extração,3995,9679,4388,4772,4228,1140,2429,6849,0250,6003
19/06/2021,extração,0838,2300,1591,0523,8115,6016,7802,3357,7905,8386
18/06/2021,-,5589,6414,9535,7179,7665,2020,2946,2838,0186,4653
18/06/2021,extração,4737,4330,5819,1812,7773,0781,3602,6616,6677,3134
17/06/2021,-,4235,8616,0696,4797,8831,9628,5582,3632,3289,6581
17/06/2021,-,8102,7472,6081,6067,8325,4610,9120,4745,8804,6052
16/06/2021,extração,2386,3464,4765,5910,1904,5970,8970,6668,0700,1379
16/06/2021,extração,6607,2554,1878,4021,0906,9751,0127,6453,7495,1273
15/06/2021,Extração,0474,9694,4027,7624,0418,5279,5380,7350,2507,0454
15/06/2021,extração,7061,1753,9599,8689,5290,1036,9533,2966,9515,5228
14/06/2021,,1260,2156,5682,0669,7820,0727,9002,0107,4946,8952
14/06/2021,-,5084,2463,0787,5842,1806,5897,9193,8725,6272,8628
12/06/2021,Extração,7275,9196,3700,4031,8662,7324,7875,2475,7429,7089
12/06/2021,extração,5656,8597,1475,2571,0209,5337,1549,6813,3000,7188
11/06/2021,extração,9916,6690,6561,4921,9422,1127,0392,5442,3889,1227
11/06/2021,extração,2996,6536,5797,1199,6946,0428,8698,6511,7092,5503
10/06/2021,Extração,0986,6728,9618,5367,6568,0912,4444,0895,5411,6744
10/06/2021,Extração,5623,7867,7844,8042,5645,1608,2996,0651,8975,9529
09/06/2021,-,7926,3358,1462,8989,5489,5932,1184,9682,3372,1617
09/06/2021,,9997,8702,2663,8748,9140,6525,9087,1849,6318,8527
08/06/2021,extração,1418,7006,6078,2757,3562,6542,6245,9115,7176,6630
08/06/2021,Extração,2177,1500,8119,4818,2656,3243,4270,5484,1792,0310
07/06/2021,Extração,5808,7133,2486,3506,9580,4338,9510,2795,9657,5113
07/06/2021,Extração,5754,7747,6707,8091,6676,2835,8275,1519,6529,3161
05/06/2021,-,9916,8595,3041,1579,3845,8719,3587,1329,6645,1580
05/06/2021,Extração,8338,3225,2267,3661,2440,4571,0471,1292,4469,4023
04/06/2021,-,0289,3315,4169,5262,4917,4791,8776,9148,4939,1106
04/06/2021,-,9574,9982,0401,7432,1525,5303,4468,8020,9686,4518
03/06/2021,-,7052,8947,4372,8277,9230,5183,6628,2643,5375,4101
03/06/2021,-,4699,3841,7901,9344,8600,4363,0413,3532,9696,8745
02/06/2021,Extração,0846,5544,9454,1634,1571,1874,5699,5470,4849,2564
02/06/2021,Extração,0846,5544,9454,1634,1571,1874,5699,5470,4849,2564
02/06/2021,Extração,7409,0593,7042,7778,1675,1908,0476,4486,3460,5859
01/06/2021,-,5023,9531,6415,9762,1652,3217,7269,7443,8631,3840
01/06/2021,Extração,2799,5065,9490,9193,9568,5796,5328,7915,9524,4995
